"date","site","block","treatment","quad","species","tissue","biomass_category","growth_form","mass_g"
2012-08-01,"MAT06","2","F2","5","Salix pulchra","new leaves","new above","Deciduous",0.06
2012-08-01,"MAT06","3","F2","1","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","3","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","5","Salix pulchra","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","5","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Salix pulchra","new stems","new above","Deciduous",0.002
2012-08-01,"MAT06","3","F2","1","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","3","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","5","Salix pulchra","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","5","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Salix pulchra","old stems","old above","Deciduous",0.088
2012-08-01,"MAT06","2","F2","2","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","1","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","3","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","5","Salix pulchra","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","5","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","1","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","3","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","5","Salix pulchra","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Salix pulchra","Below stems","below","Deciduous",0.135
2012-08-01,"MAT06","1","F2","3","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F2","5","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F2","1","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Salix pulchra","Below stems","below","Deciduous",4.201
2012-08-01,"MAT06","3","F2","3","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F2","5","Salix pulchra","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Vaccinium uliginosum","new leaves","new above","Deciduous",0.165
2012-08-01,"MAT06","1","F2","2","Vaccinium uliginosum","new leaves","new above","Deciduous",0.013
2012-08-01,"MAT06","1","F2","3","Vaccinium uliginosum","new leaves","new above","Deciduous",0.165
2012-08-01,"MAT06","1","F2","4","Vaccinium uliginosum","new leaves","new above","Deciduous",0.284
2012-08-01,"MAT06","1","F2","5","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Vaccinium uliginosum","new leaves","new above","Deciduous",0.048
2012-08-01,"MAT06","2","F2","4","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Vaccinium uliginosum","new leaves","new above","Deciduous",0.225
2012-08-01,"MAT06","3","F2","1","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Vaccinium uliginosum","new leaves","new above","Deciduous",0.029
2012-08-01,"MAT06","3","F2","3","Vaccinium uliginosum","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Vaccinium uliginosum","new leaves","new above","Deciduous",0.72
2012-08-01,"MAT06","3","F2","5","Vaccinium uliginosum","new leaves","new above","Deciduous",1.559
2012-08-01,"MAT06","1","F2","1","Vaccinium uliginosum","new stems","new above","Deciduous",0.049
2012-08-01,"MAT06","1","F2","2","Vaccinium uliginosum","new stems","new above","Deciduous",0.001
2012-08-01,"MAT06","1","F2","3","Vaccinium uliginosum","new stems","new above","Deciduous",0.052
2012-08-01,"MAT06","1","F2","4","Vaccinium uliginosum","new stems","new above","Deciduous",0.207
2012-08-01,"MAT06","1","F2","5","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Vaccinium uliginosum","new stems","new above","Deciduous",0.084
2012-08-01,"MAT06","3","F2","1","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Vaccinium uliginosum","new stems","new above","Deciduous",0.04
2012-08-01,"MAT06","3","F2","3","Vaccinium uliginosum","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Vaccinium uliginosum","new stems","new above","Deciduous",0.226
2012-08-01,"MAT06","3","F2","5","Vaccinium uliginosum","new stems","new above","Deciduous",0.989
2012-08-01,"MAT06","1","F2","1","Vaccinium uliginosum","old stems","old above","Deciduous",0.349
2012-08-01,"MAT06","1","F2","2","Vaccinium uliginosum","old stems","old above","Deciduous",0.03
2012-08-01,"MAT06","1","F2","3","Vaccinium uliginosum","old stems","old above","Deciduous",0.375
2012-08-01,"MAT06","1","F2","4","Vaccinium uliginosum","old stems","old above","Deciduous",0.364
2012-08-01,"MAT06","1","F2","5","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Vaccinium uliginosum","old stems","old above","Deciduous",0.068
2012-08-01,"MAT06","2","F2","4","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Vaccinium uliginosum","old stems","old above","Deciduous",0.78
2012-08-01,"MAT06","3","F2","1","Vaccinium uliginosum","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Vaccinium uliginosum","old stems","old above","Deciduous",0.142
2012-08-01,"MAT06","3","F2","3","Vaccinium uliginosum","old stems","old above","Deciduous",0.252
2012-08-01,"MAT06","3","F2","4","Vaccinium uliginosum","old stems","old above","Deciduous",2.983
2012-08-01,"MAT06","3","F2","5","Vaccinium uliginosum","old stems","old above","Deciduous",6.191
2012-08-01,"MAT06","1","F2","1","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","5","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","1","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","3","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Vaccinium uliginosum","inflor.","new above","Deciduous",0.014
2012-08-01,"MAT06","3","F2","5","Vaccinium uliginosum","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Vaccinium uliginosum","Below stems","below","Deciduous",0.373
2012-08-01,"MAT06","1","F2","2","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Vaccinium uliginosum","Below stems","below","Deciduous",0.537
2012-08-01,"MAT06","1","F2","4","Vaccinium uliginosum","Below stems","below","Deciduous",0.376
2012-08-01,"MAT06","1","F2","5","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F2","1","Vaccinium uliginosum","Below stems","below","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Vaccinium uliginosum","Below stems","below","Deciduous",0.155
2012-08-01,"MAT06","3","F2","3","Vaccinium uliginosum","Below stems","below","Deciduous",0.733
2012-08-01,"MAT06","3","F2","4","Vaccinium uliginosum","Below stems","below","Deciduous",3.62
2012-08-01,"MAT06","3","F2","5","Vaccinium uliginosum","Below stems","below","Deciduous",15.342
2012-08-01,"MAT06","1","F2","1","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Arctostaphylos alpina","new leaves","new above","Deciduous",0.268
2012-08-01,"MAT06","1","F2","5","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","1","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","3","Arctostaphylos alpina","new leaves","new above","Deciduous",0.126
2012-08-01,"MAT06","3","F2","4","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","5","Arctostaphylos alpina","new leaves","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","5","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","1","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","3","Arctostaphylos alpina","new stems","new above","Deciduous",0.024
2012-08-01,"MAT06","3","F2","4","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","3","F2","5","Arctostaphylos alpina","new stems","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","5","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","1","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","2","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","3","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","4","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","2","F2","5","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","1","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","2","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","3","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","4","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","3","F2","5","Arctostaphylos alpina","old stems","old above","Deciduous",0
2012-08-01,"MAT06","1","F2","1","Arctostaphylos alpina","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","2","Arctostaphylos alpina","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","3","Arctostaphylos alpina","inflor.","new above","Deciduous",0
2012-08-01,"MAT06","1","F2","4","Arctostaphylos alpina","inflor.","new above","Deciduous",0
