"Block","Treatment","Quad","Surface_area_cm2","Date_collected","Species","Tissue","Mass_g","Plot_tissue_ID","Growth_form","Notes"
1,"F10",1,400,2024-07-24,"OtherGraminoid","BladeSheathInflCulm",0.328,"32","Graminoid",NA
1,"F10",1,400,2024-07-24,"OtherGraminoid","Rhizome",0.474,"46","Graminoid",NA
1,"F10",1,400,2024-07-24,"Betnan","NewLeaves",4.083,"33","Deciduous",NA
1,"F10",1,400,2024-07-24,"Betnan","NewStems",2.013,"34","Deciduous",NA
1,"F10",1,400,2024-07-24,"Betnan","OldStems",6.404,"35","Deciduous",NA
1,"F10",1,400,2024-07-24,"Betnan","Inflor",0,"9","Deciduous",NA
1,"F10",1,400,2024-07-24,"Betnan","BelowStem",1.997,"36","Deciduous",NA
1,"F10",1,400,2024-07-24,"Salpul","NewLeaves",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Salpul","NewStems",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Salpul","OldStems",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Salpul","BelowStem",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Vaculi","NewLeaves",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Vaculi","NewStems",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Vaculi","OldStems",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Vaculi","BelowStem",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F10",1,400,2024-07-24,"Ledpal","NewLeaves",0.047,"37","Evergreen",NA
1,"F10",1,400,2024-07-24,"Ledpal","NewStems",0.01,"38","Evergreen",NA
1,"F10",1,400,2024-07-24,"Ledpal","OldLeaves",0,"160","Evergreen",NA
1,"F10",1,400,2024-07-24,"Ledpal","OldStems",0.12,"39","Evergreen",NA
1,"F10",1,400,2024-07-24,"Ledpal","Inflor",0,"162","Evergreen",NA
1,"F10",1,400,2024-07-24,"Ledpal","BelowStem",0,"16","Evergreen",NA
1,"F10",1,400,2024-07-24,"Vacvit","NewLeaves",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Vacvit","NewStems",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Vacvit","OldLeaves",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Vacvit","OldStems",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Vacvit","Inflor",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Vacvit","BelowStem",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Castet","NewStems",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Castet","OldStems",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Castet","BelowStem",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
1,"F10",1,400,2024-07-24,"Rubcha","LeavesStems",1.47,"40","Forb",NA
1,"F10",1,400,2024-07-24,"Rubcha","InflorStalks",0,"12","Forb",NA
1,"F10",1,400,2024-07-24,"Rubcha","BelowStem",2.627,"41","Forb",NA
1,"F10",1,400,2024-07-24,"Petfri","LeavesStems",0,NA,"Forb",NA
1,"F10",1,400,2024-07-24,"Petfri","InflorStalks",0,NA,"Forb",NA
1,"F10",1,400,2024-07-24,"Petfri","BelowStem",0,NA,"Forb",NA
1,"F10",1,400,2024-07-24,"OtherForb","LeavesStems",0,NA,"Forb",NA
1,"F10",1,400,2024-07-24,"OtherForb","InflorStalks",0,NA,"Forb",NA
1,"F10",1,400,2024-07-24,"OtherForb","BelowStem",0,NA,"Forb",NA
1,"F10",1,400,2024-07-24,"Sphagnum","Green",0,NA,"Moss",NA
1,"F10",1,400,2024-07-24,"OtherMoss","Green",0,NA,"Moss",NA
1,"F10",1,400,2024-07-24,"Lichen","Live",0,NA,"Lichen",NA
1,"F10",1,400,2024-07-24,"Attached","Wood",0.934,"42","Litter",NA
1,"F10",1,400,2024-07-24,"Attached","Litter",2.538,"43","Litter",NA
1,"F10",2,400,2024-07-24,"Erivag","BladeSheathInflCulm",0,"31","Graminoid",NA
1,"F10",2,400,2024-07-24,"Erivag","Rhizome",0,"45","Graminoid",NA
1,"F10",2,400,2024-07-24,"Carbig","BladeSheathInflCulm",0,NA,"Graminoid",NA
1,"F10",2,400,2024-07-24,"Carbig","Rhizome",0,NA,"Graminoid",NA
1,"F10",2,400,2024-07-24,"OtherGraminoid","BladeSheathInflCulm",0.396,"32","Graminoid",NA
1,"F10",2,400,2024-07-24,"OtherGraminoid","Rhizome",0.86,"46","Graminoid",NA
1,"F10",2,400,2024-07-24,"Betnan","NewLeaves",5.744,"33","Deciduous",NA
1,"F10",2,400,2024-07-24,"Betnan","NewStems",1.064,"34","Deciduous",NA
1,"F10",2,400,2024-07-24,"Betnan","OldStems",26.616,"35","Deciduous",NA
1,"F10",2,400,2024-07-24,"Betnan","Inflor",0.719,"9","Deciduous",NA
1,"F10",2,400,2024-07-24,"Betnan","BelowStem",2.613,"36","Deciduous",NA
1,"F10",2,400,2024-07-24,"Salpul","NewLeaves",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Salpul","NewStems",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Salpul","OldStems",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Salpul","BelowStem",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Vaculi","NewLeaves",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Vaculi","NewStems",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Vaculi","OldStems",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Vaculi","BelowStem",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F10",2,400,2024-07-24,"Ledpal","NewLeaves",0.007,"37","Evergreen",NA
1,"F10",2,400,2024-07-24,"Ledpal","NewStems",0.005,"38","Evergreen",NA
1,"F10",2,400,2024-07-24,"Ledpal","OldLeaves",0,"160","Evergreen",NA
1,"F10",2,400,2024-07-24,"Ledpal","OldStems",0,"39","Evergreen",NA
1,"F10",2,400,2024-07-24,"Ledpal","Inflor",0,"162","Evergreen",NA
1,"F10",2,400,2024-07-24,"Ledpal","BelowStem",0.097,"16","Evergreen",NA
1,"F10",2,400,2024-07-24,"Vacvit","NewLeaves",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Vacvit","NewStems",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Vacvit","OldLeaves",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Vacvit","OldStems",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Vacvit","Inflor",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Vacvit","BelowStem",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Castet","NewStems",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Castet","OldStems",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Castet","BelowStem",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
1,"F10",2,400,2024-07-24,"Rubcha","LeavesStems",2.903,"40","Forb",NA
1,"F10",2,400,2024-07-24,"Rubcha","InflorStalks",0.013,"12","Forb",NA
1,"F10",2,400,2024-07-24,"Rubcha","BelowStem",7.658,"41","Forb",NA
1,"F10",2,400,2024-07-24,"Petfri","LeavesStems",0,NA,"Forb",NA
1,"F10",2,400,2024-07-24,"Petfri","InflorStalks",0,NA,"Forb",NA
1,"F10",2,400,2024-07-24,"Petfri","BelowStem",0,NA,"Forb",NA
1,"F10",2,400,2024-07-24,"OtherForb","LeavesStems",0,NA,"Forb",NA
1,"F10",2,400,2024-07-24,"OtherForb","InflorStalks",0,NA,"Forb",NA
1,"F10",2,400,2024-07-24,"OtherForb","BelowStem",0,NA,"Forb",NA
1,"F10",2,400,2024-07-24,"Sphagnum","Green",0,NA,"Moss",NA
1,"F10",2,400,2024-07-24,"OtherMoss","Green",0,NA,"Moss",NA
1,"F10",2,400,2024-07-24,"Lichen","Live",0,NA,"Lichen",NA
1,"F10",2,400,2024-07-24,"Attached","Wood",6.572,"42","Litter",NA
1,"F10",2,400,2024-07-24,"Attached","Litter",2.4,"43","Litter",NA
1,"F10",3,400,2024-07-24,"Erivag","BladeSheathInflCulm",0.296,"31","Graminoid",NA
1,"F10",3,400,2024-07-24,"Erivag","Rhizome",0.322,"45","Graminoid",NA
1,"F10",3,400,2024-07-24,"Carbig","BladeSheathInflCulm",0,NA,"Graminoid",NA
1,"F10",3,400,2024-07-24,"Carbig","Rhizome",0,NA,"Graminoid",NA
1,"F10",3,400,2024-07-24,"OtherGraminoid","BladeSheathInflCulm",0,"32","Graminoid",NA
1,"F10",3,400,2024-07-24,"OtherGraminoid","Rhizome",0,"46","Graminoid",NA
1,"F10",3,400,2024-07-24,"Betnan","NewLeaves",0.584,"33","Deciduous",NA
1,"F10",3,400,2024-07-24,"Betnan","NewStems",0.094,"34","Deciduous",NA
1,"F10",3,400,2024-07-24,"Betnan","OldStems",6.791,"35","Deciduous",NA
1,"F10",3,400,2024-07-24,"Betnan","Inflor",0,"9","Deciduous",NA
1,"F10",3,400,2024-07-24,"Betnan","BelowStem",8.568,"36","Deciduous",NA
1,"F10",3,400,2024-07-24,"Salpul","NewLeaves",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Salpul","NewStems",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Salpul","OldStems",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Salpul","BelowStem",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Vaculi","NewLeaves",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Vaculi","NewStems",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Vaculi","OldStems",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Vaculi","BelowStem",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F10",3,400,2024-07-24,"Ledpal","NewLeaves",0.62,"37","Evergreen",NA
1,"F10",3,400,2024-07-24,"Ledpal","NewStems",0.195,"38","Evergreen",NA
1,"F10",3,400,2024-07-24,"Ledpal","OldLeaves",0.601,"160","Evergreen",NA
1,"F10",3,400,2024-07-24,"Ledpal","OldStems",3.95,"39","Evergreen",NA
1,"F10",3,400,2024-07-24,"Ledpal","Inflor",0.246,"162","Evergreen",NA
1,"F10",3,400,2024-07-24,"Ledpal","BelowStem",1.342,"16","Evergreen",NA
1,"F10",3,400,2024-07-24,"Vacvit","NewLeaves",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Vacvit","NewStems",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Vacvit","OldLeaves",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Vacvit","OldStems",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Vacvit","Inflor",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Vacvit","BelowStem",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Castet","NewStems",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Castet","OldStems",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Castet","BelowStem",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
1,"F10",3,400,2024-07-24,"Rubcha","LeavesStems",6.791,"40","Forb",NA
1,"F10",3,400,2024-07-24,"Rubcha","InflorStalks",0.202,"12","Forb",NA
1,"F10",3,400,2024-07-24,"Rubcha","BelowStem",17.416,"41","Forb",NA
1,"F10",3,400,2024-07-24,"Petfri","LeavesStems",0,NA,"Forb",NA
1,"F10",3,400,2024-07-24,"Petfri","InflorStalks",0,NA,"Forb",NA
1,"F10",3,400,2024-07-24,"Petfri","BelowStem",0,NA,"Forb",NA
1,"F10",3,400,2024-07-24,"OtherForb","LeavesStems",0,NA,"Forb",NA
1,"F10",3,400,2024-07-24,"OtherForb","InflorStalks",0,NA,"Forb",NA
1,"F10",3,400,2024-07-24,"OtherForb","BelowStem",0,NA,"Forb",NA
1,"F10",3,400,2024-07-24,"Sphagnum","Green",0,NA,"Moss",NA
1,"F10",3,400,2024-07-24,"OtherMoss","Green",0,NA,"Moss",NA
1,"F10",3,400,2024-07-24,"Lichen","Live",0,NA,"Lichen",NA
1,"F10",3,400,2024-07-24,"Attached","Wood",0,"42","Litter",NA
1,"F10",3,400,2024-07-24,"Attached","Litter",0.2,"43","Litter",NA
1,"F10",4,400,2024-07-24,"Erivag","BladeSheathInflCulm",0.084,"31","Graminoid",NA
1,"F10",4,400,2024-07-24,"Erivag","Rhizome",0,"45","Graminoid",NA
1,"F10",4,400,2024-07-24,"Carbig","BladeSheathInflCulm",0,NA,"Graminoid",NA
1,"F10",4,400,2024-07-24,"Carbig","Rhizome",0,NA,"Graminoid",NA
1,"F10",4,400,2024-07-24,"OtherGraminoid","BladeSheathInflCulm",0.545,"32","Graminoid",NA
1,"F10",4,400,2024-07-24,"OtherGraminoid","Rhizome",0.706,"46","Graminoid",NA
1,"F10",4,400,2024-07-24,"Betnan","NewLeaves",2.255,"33","Deciduous",NA
1,"F10",4,400,2024-07-24,"Betnan","NewStems",0.485,"34","Deciduous",NA
1,"F10",4,400,2024-07-24,"Betnan","OldStems",4.755,"35","Deciduous",NA
1,"F10",4,400,2024-07-24,"Betnan","Inflor",0.345,"9","Deciduous",NA
1,"F10",4,400,2024-07-24,"Betnan","BelowStem",0,"36","Deciduous",NA
1,"F10",4,400,2024-07-24,"Salpul","NewLeaves",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Salpul","NewStems",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Salpul","OldStems",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Salpul","Inflor",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Salpul","BelowStem",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Vaculi","NewLeaves",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Vaculi","NewStems",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Vaculi","OldStems",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Vaculi","Inflor",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Vaculi","BelowStem",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
1,"F10",4,400,2024-07-24,"Ledpal","NewLeaves",0,"37","Evergreen",NA
1,"F10",4,400,2024-07-24,"Ledpal","NewStems",0,"38","Evergreen",NA
1,"F10",4,400,2024-07-24,"Ledpal","OldLeaves",0,"160","Evergreen",NA
1,"F10",4,400,2024-07-24,"Ledpal","OldStems",0,"39","Evergreen",NA
1,"F10",4,400,2024-07-24,"Ledpal","Inflor",0,"162","Evergreen",NA
1,"F10",4,400,2024-07-24,"Ledpal","BelowStem",0,"16","Evergreen",NA
1,"F10",4,400,2024-07-24,"Vacvit","NewLeaves",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Vacvit","NewStems",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Vacvit","OldLeaves",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Vacvit","OldStems",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Vacvit","Inflor",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Vacvit","BelowStem",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Castet","NewStems",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Castet","OldStems",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Castet","Inflor",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Castet","BelowStem",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"OtherEvergreen","NewLeaves",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"OtherEvergreen","NewStems",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"OtherEvergreen","OldLeaves",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"OtherEvergreen","OldStems",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"OtherEvergreen","BelowStem",0,NA,"Evergreen",NA
1,"F10",4,400,2024-07-24,"Rubcha","LeavesStems",2.971,"40","Forb",NA
1,"F10",4,400,2024-07-24,"Rubcha","InflorStalks",0.064,"12","Forb",NA
1,"F10",4,400,2024-07-24,"Rubcha","BelowStem",6.529,"41","Forb",NA
1,"F10",4,400,2024-07-24,"Petfri","LeavesStems",0,NA,"Forb",NA
1,"F10",4,400,2024-07-24,"Petfri","InflorStalks",0,NA,"Forb",NA
1,"F10",4,400,2024-07-24,"Petfri","BelowStem",0,NA,"Forb",NA
1,"F10",4,400,2024-07-24,"OtherForb","LeavesStems",0,NA,"Forb",NA
1,"F10",4,400,2024-07-24,"OtherForb","InflorStalks",0,NA,"Forb",NA
1,"F10",4,400,2024-07-24,"OtherForb","BelowStem",0,NA,"Forb",NA
1,"F10",4,400,2024-07-24,"Sphagnum","Green",0,NA,"Moss",NA
1,"F10",4,400,2024-07-24,"OtherMoss","Green",0,NA,"Moss",NA
1,"F10",4,400,2024-07-24,"Lichen","Live",0,NA,"Lichen",NA
1,"F10",4,400,2024-07-24,"Attached","Wood",1.865,"42","Litter",NA
1,"F10",4,400,2024-07-24,"Attached","Litter",2.979,"43","Litter",NA
2,"CT",1,400,2024-07-25,"Erivag","BladeSheathInflCulm",0.011,"765","Graminoid",NA
2,"CT",1,400,2024-07-25,"Erivag","Rhizome",0.131,"762","Graminoid",NA
2,"CT",1,400,2024-07-25,"Carbig","BladeSheathInflCulm",0.372,"860","Graminoid",NA
2,"CT",1,400,2024-07-25,"Carbig","Rhizome",0.832,"863","Graminoid",NA
2,"CT",1,400,2024-07-25,"OtherGraminoid","BladeSheathInflCulm",0.059,"768","Graminoid",NA
2,"CT",1,400,2024-07-25,"OtherGraminoid","Rhizome",0.039,"771","Graminoid",NA
2,"CT",1,400,2024-07-25,"Betnan","NewLeaves",0,"585","Deciduous",NA
2,"CT",1,400,2024-07-25,"Betnan","NewStems",0,"820","Deciduous",NA
2,"CT",1,400,2024-07-25,"Betnan","OldStems",0,"586","Deciduous",NA
2,"CT",1,400,2024-07-25,"Betnan","Inflor",0,"587","Deciduous",NA
2,"CT",1,400,2024-07-25,"Betnan","BelowStem",1.049,"857","Deciduous",NA
2,"CT",1,400,2024-07-25,"Salpul","NewLeaves",0,"770","Deciduous",NA
2,"CT",1,400,2024-07-25,"Salpul","NewStems",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"Salpul","OldStems",0,"773","Deciduous",NA
2,"CT",1,400,2024-07-25,"Salpul","Inflor",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"Salpul","BelowStem",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"Vaculi","NewLeaves",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"Vaculi","NewStems",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"Vaculi","OldStems",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"Vaculi","Inflor",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"Vaculi","BelowStem",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
2,"CT",1,400,2024-07-25,"Ledpal","NewLeaves",0.103,"842","Evergreen",NA
2,"CT",1,400,2024-07-25,"Ledpal","NewStems",0.022,"845","Evergreen",NA
2,"CT",1,400,2024-07-25,"Ledpal","OldLeaves",0.012,"848","Evergreen",NA
2,"CT",1,400,2024-07-25,"Ledpal","OldStems",0.19,"851","Evergreen",NA
2,"CT",1,400,2024-07-25,"Ledpal","Inflor",0.034,"854","Evergreen",NA
2,"CT",1,400,2024-07-25,"Ledpal","BelowStem",0,"584","Evergreen",NA
2,"CT",1,400,2024-07-25,"Vacvit","NewLeaves",0.284,"869","Evergreen",NA
2,"CT",1,400,2024-07-25,"Vacvit","NewStems",0.07,"843","Evergreen",NA
2,"CT",1,400,2024-07-25,"Vacvit","OldLeaves",0.357,"846","Evergreen",NA
2,"CT",1,400,2024-07-25,"Vacvit","OldStems",0.178,"849","Evergreen",NA
2,"CT",1,400,2024-07-25,"Vacvit","Inflor",0.151,"870","Evergreen",NA
2,"CT",1,400,2024-07-25,"Vacvit","BelowStem",2.53,"852","Evergreen",NA
2,"CT",1,400,2024-07-25,"Castet","NewStems",0,NA,"Evergreen",NA
2,"CT",1,400,2024-07-25,"Castet","OldStems",0,NA,"Evergreen",NA
2,"CT",1,400,2024-07-25,"Castet","Inflor",0,NA,"Evergreen",NA
2,"CT",1,400,2024-07-25,"Castet","BelowStem",0,NA,"Evergreen",NA
2,"CT",1,400,2024-07-25,"OtherEvergreen","NewLeaves",0.024,"858","Evergreen",NA
2,"CT",1,400,2024-07-25,"OtherEvergreen","NewStems",0.08,"861","Evergreen",NA
2,"CT",1,400,2024-07-25,"OtherEvergreen","OldLeaves",0.049,"864","Evergreen",NA
2,"CT",1,400,2024-07-25,"OtherEvergreen","OldStems",0.021,"867","Evergreen",NA
2,"CT",1,400,2024-07-25,"OtherEvergreen","Inflor",0,"426","Evergreen",NA
2,"CT",1,400,2024-07-25,"OtherEvergreen","BelowStem",0,"441","Evergreen",NA
2,"CT",1,400,2024-07-25,"Rubcha","LeavesStems",0,NA,"Forb",NA
2,"CT",1,400,2024-07-25,"Rubcha","InflorStalks",0,NA,"Forb",NA
2,"CT",1,400,2024-07-25,"Rubcha","BelowStem",0.259,"855","Forb",NA
2,"CT",1,400,2024-07-25,"Petfri","LeavesStems",0,NA,"Forb",NA
2,"CT",1,400,2024-07-25,"Petfri","InflorStalks",0,NA,"Forb",NA
2,"CT",1,400,2024-07-25,"Petfri","BelowStem",0,NA,"Forb",NA
2,"CT",1,400,2024-07-25,"OtherForb","LeavesStems",0,"436","Forb",NA
2,"CT",1,400,2024-07-25,"OtherForb","InflorStalks",0,NA,"Forb",NA
2,"CT",1,400,2024-07-25,"OtherForb","BelowStem",0,"439","Forb",NA
2,"CT",1,400,2024-07-25,"Sphagnum","Green",0,"428","Moss",NA
2,"CT",1,400,2024-07-25,"OtherMoss","Green",1.246,"868","Moss",NA
2,"CT",1,400,2024-07-25,"Lichen","Live",2.265,"865","Lichen",NA
2,"CT",1,400,2024-07-25,"Attached","Wood",0,"447","Litter",NA
2,"CT",1,400,2024-07-25,"Attached","Litter",0,"594","Litter",NA
2,"CT",2,400,2024-07-25,"Erivag","BladeSheathInflCulm",1.455,"765","Graminoid",NA
2,"CT",2,400,2024-07-25,"Erivag","Rhizome",0.462,"762","Graminoid",NA
2,"CT",2,400,2024-07-25,"Carbig","BladeSheathInflCulm",0,"860","Graminoid",NA
2,"CT",2,400,2024-07-25,"Carbig","Rhizome",0,"863","Graminoid",NA
